"Product ID","Sales QTY","Supply ID","Supply QTY","costs per PCS","Date","Sale VALUE"
3,1,207,7,748,2024-04-17 00:00:00.000,748
3,3,207,6,748,2024-04-17 00:00:00.000,2244
3,3,207,3,748,2024-04-18 00:00:00.000,2244
3,2,208,11,716,2024-04-18 00:00:00.000,1432
3,3,208,9,716,2024-04-19 00:00:00.000,2148
3,15,208,6,716,2024-04-19 00:00:00.000,4296
3,9,209,13,757,2024-04-19 00:00:00.000,6813
3,1,209,4,757,2024-04-19 00:00:00.000,757
3,1,209,3,757,2024-04-20 00:00:00.000,757
3,3,209,2,757,2024-04-20 00:00:00.000,1514
3,1,210,11,776,2024-04-20 00:00:00.000,776
3,3,210,10,776,2024-04-21 00:00:00.000,2328
3,-2,210,7,776,2024-04-22 00:00:00.000,0
3,2,210,9,776,2024-04-24 00:00:00.000,1552
3,3,210,7,776,2024-04-24 00:00:00.000,2328
3,1,210,4,776,2024-04-26 00:00:00.000,776
3,2,210,3,776,2024-04-26 00:00:00.000,1552
3,2,210,1,776,2024-04-26 00:00:00.000,776
3,1,211,12,755,2024-04-26 00:00:00.000,755
3,12,211,11,755,2024-04-27 00:00:00.000,8305
3,1,212,13,728,2024-04-27 00:00:00.000,728
3,1,212,12,728,2024-04-27 00:00:00.000,728
3,3,212,11,728,2024-04-27 00:00:00.000,2184
3,-1,212,8,728,2024-04-28 00:00:00.000,0
3,2,212,9,728,2024-04-29 00:00:00.000,1456
3,1,212,7,728,2024-04-30 00:00:00.000,728
3,2,212,6,728,2024-05-01 00:00:00.000,1456
3,1,212,4,728,2024-05-01 00:00:00.000,728
3,2,212,3,728,2024-05-02 00:00:00.000,1456
3,1,212,1,728,2024-05-02 00:00:00.000,728
3,2,213,15,715,2024-05-02 00:00:00.000,1430
3,1,213,13,715,2024-05-03 00:00:00.000,715
3,1,213,12,715,2024-05-04 00:00:00.000,715
3,1,213,11,715,2024-05-04 00:00:00.000,715
3,1,213,10,715,2024-05-05 00:00:00.000,715
3,1,213,9,715,2024-05-05 00:00:00.000,715
3,3,213,8,715,2024-05-05 00:00:00.000,2145
3,3,213,5,715,2024-05-05 00:00:00.000,2145
3,3,213,2,715,2024-05-06 00:00:00.000,1430
3,1,214,8,699,2024-05-06 00:00:00.000,699
3,1,214,7,699,2024-05-07 00:00:00.000,699
3,1,214,6,699,2024-05-07 00:00:00.000,699
3,-1,214,5,699,2024-05-07 00:00:00.000,0
3,1,214,6,699,2024-05-08 00:00:00.000,699
3,2,214,5,699,2024-05-08 00:00:00.000,1398
3,1,214,3,699,2024-05-08 00:00:00.000,699
3,3,214,2,699,2024-05-08 00:00:00.000,1398
3,1,215,9,711,2024-05-08 00:00:00.000,711
3,1,215,8,711,2024-05-08 00:00:00.000,711
3,1,215,7,711,2024-05-09 00:00:00.000,711
3,1,215,6,711,2024-05-09 00:00:00.000,711
3,1,215,5,711,2024-05-09 00:00:00.000,711
3,3,215,4,711,2024-05-10 00:00:00.000,2133
3,1,215,1,711,2024-05-10 00:00:00.000,711
3,9,216,12,775,2024-05-10 00:00:00.000,6975
3,2,216,3,775,2024-05-11 00:00:00.000,1550
3,10,216,1,775,2024-05-12 00:00:00.000,775
3,9,217,19,796,2024-05-12 00:00:00.000,7164
3,1,217,10,796,2024-05-12 00:00:00.000,796
3,1,217,9,796,2024-05-12 00:00:00.000,796
3,2,217,8,796,2024-05-12 00:00:00.000,1592
3,5,217,6,796,2024-05-13 00:00:00.000,3980
3,8,217,1,796,2024-05-14 00:00:00.000,796
3,7,218,9,715,2024-05-14 00:00:00.000,5005
3,-3,218,2,715,2024-05-14 00:00:00.000,0
3,-1,218,5,715,2024-05-14 00:00:00.000,0
3,1,218,6,715,2024-05-14 00:00:00.000,715
3,2,218,5,715,2024-05-15 00:00:00.000,1430
3,1,218,3,715,2024-05-15 00:00:00.000,715
3,1,218,2,715,2024-05-15 00:00:00.000,715
3,1,218,1,715,2024-05-15 00:00:00.000,715
3,1,219,4,791,2024-05-17 00:00:00.000,791
3,1,219,3,791,2024-05-18 00:00:00.000,791
3,13,219,2,791,2024-05-18 00:00:00.000,1582
3,11,220,10,703,2024-05-18 00:00:00.000,7030
3,1,221,9,762,2024-05-18 00:00:00.000,762
3,12,221,8,762,2024-05-19 00:00:00.000,6096
3,4,222,19,717,2024-05-19 00:00:00.000,2868
3,-3,222,15,717,2024-05-19 00:00:00.000,0
3,11,222,18,717,2024-05-19 00:00:00.000,7887
3,2,222,7,717,2024-05-20 00:00:00.000,1434
3,1,222,5,717,2024-05-20 00:00:00.000,717
3,1,222,4,717,2024-05-20 00:00:00.000,717
3,1,222,3,717,2024-05-21 00:00:00.000,717
3,3,222,2,717,2024-05-21 00:00:00.000,1434
3,1,223,6,791,2024-05-21 00:00:00.000,791
3,3,223,5,791,2024-05-23 00:00:00.000,2373
3,1,223,2,791,2024-05-23 00:00:00.000,791
3,1,223,1,791,2024-05-23 00:00:00.000,791
3,1,224,4,727,2024-05-23 00:00:00.000,727
3,-2,224,3,727,2024-05-24 00:00:00.000,0
3,1,224,5,727,2024-05-24 00:00:00.000,727
3,7,224,4,727,2024-05-25 00:00:00.000,2908
3,3,225,11,786,2024-05-25 00:00:00.000,2358
3,2,225,8,786,2024-05-26 00:00:00.000,1572
3,1,225,6,786,2024-05-26 00:00:00.000,786
3,1,225,5,786,2024-05-26 00:00:00.000,786
3,2,225,4,786,2024-05-26 00:00:00.000,1572
3,13,225,2,786,2024-05-28 00:00:00.000,1572
3,11,226,7,769,2024-05-28 00:00:00.000,5383
3,4,227,2,743,2024-05-28 00:00:00.000,1486
3,2,228,14,719,2024-05-28 00:00:00.000,1438
3,1,228,12,719,2024-05-28 00:00:00.000,719
3,-1,228,11,719,2024-05-28 00:00:00.000,0
3,6,228,12,719,2024-05-29 00:00:00.000,4314
3,2,228,6,719,2024-05-29 00:00:00.000,1438
3,1,228,4,719,2024-05-29 00:00:00.000,719
3,7,228,3,719,2024-05-30 00:00:00.000,2157
3,4,229,15,720,2024-05-30 00:00:00.000,2880
3,3,229,11,720,2024-05-30 00:00:00.000,2160
3,1,229,8,720,2024-05-30 00:00:00.000,720
3,8,229,7,720,2024-05-30 00:00:00.000,5040
3,1,230,1,700,2024-05-30 00:00:00.000,700
3,3,231,4,747,2024-05-30 00:00:00.000,2241
3,2,231,1,747,2024-05-31 00:00:00.000,747
3,1,232,7,780,2024-05-31 00:00:00.000,780
3,1,232,6,780,2024-06-01 00:00:00.000,780
3,2,232,5,780,2024-06-01 00:00:00.000,1560
3,3,232,3,780,2024-06-01 00:00:00.000,2340
4,1,233,6,672,2024-01-01 00:00:00.000,672
4,1,233,5,672,2024-01-02 00:00:00.000,672
4,6,233,4,672,2024-01-02 00:00:00.000,2688
4,2,234,4,666,2024-01-02 00:00:00.000,1332
4,15,234,2,666,2024-01-03 00:00:00.000,1332
4,13,235,18,702,2024-01-03 00:00:00.000,9126
4,3,235,5,702,2024-01-03 00:00:00.000,2106
4,8,235,2,702,2024-01-04 00:00:00.000,1404
4,6,236,18,686,2024-01-04 00:00:00.000,4116
4,1,236,12,686,2024-01-05 00:00:00.000,686
4,1,236,11,686,2024-01-06 00:00:00.000,686
4,1,236,10,686,2024-01-06 00:00:00.000,686
4,9,236,9,686,2024-01-06 00:00:00.000,6174
4,7,237,6,679,2024-01-07 00:00:00.000,4074
4,1,238,9,732,2024-01-07 00:00:00.000,732
4,1,238,8,732,2024-01-07 00:00:00.000,732
4,1,238,7,732,2024-01-07 00:00:00.000,732
4,1,238,6,732,2024-01-08 00:00:00.000,732
4,1,238,5,732,2024-01-09 00:00:00.000,732
4,1,238,4,732,2024-01-09 00:00:00.000,732
4,10,238,3,732,2024-01-09 00:00:00.000,2196
4,7,239,6,701,2024-01-09 00:00:00.000,4206
4,1,240,17,737,2024-01-09 00:00:00.000,737
4,-7,240,16,737,2024-01-10 00:00:00.000,0
4,2,240,23,737,2024-01-10 00:00:00.000,1474
4,1,240,21,737,2024-01-11 00:00:00.000,737
4,1,240,20,737,2024-01-11 00:00:00.000,737
4,1,240,19,737,2024-01-12 00:00:00.000,737
4,1,240,18,737,2024-01-12 00:00:00.000,737
4,2,240,17,737,2024-01-13 00:00:00.000,1474
4,2,240,15,737,2024-01-13 00:00:00.000,1474
4,1,240,13,737,2024-01-14 00:00:00.000,737
4,2,240,12,737,2024-01-14 00:00:00.000,1474
4,2,240,10,737,2024-01-14 00:00:00.000,1474
4,1,240,8,737,2024-01-14 00:00:00.000,737
4,2,240,7,737,2024-01-15 00:00:00.000,1474
4,3,240,5,737,2024-01-15 00:00:00.000,2211
4,2,240,2,737,2024-01-15 00:00:00.000,1474
4,3,241,9,684,2024-01-16 00:00:00.000,2052
4,3,241,6,684,2024-01-18 00:00:00.000,2052
4,1,241,3,684,2024-01-18 00:00:00.000,684
4,2,241,2,684,2024-01-18 00:00:00.000,1368
4,2,242,16,662,2024-01-18 00:00:00.000,1324
4,2,242,14,662,2024-01-20 00:00:00.000,1324
4,-1,242,12,662,2024-01-20 00:00:00.000,0
4,1,242,13,662,2024-01-21 00:00:00.000,662
4,2,242,12,662,2024-01-21 00:00:00.000,1324
4,1,242,10,662,2024-01-22 00:00:00.000,662
4,3,242,9,662,2024-01-23 00:00:00.000,1986
4,1,242,6,662,2024-01-23 00:00:00.000,662
4,2,242,5,662,2024-01-23 00:00:00.000,1324
4,2,242,3,662,2024-01-24 00:00:00.000,1324
4,1,242,1,662,2024-01-24 00:00:00.000,662
4,2,243,16,677,2024-01-25 00:00:00.000,1354
4,11,243,14,677,2024-01-26 00:00:00.000,7447
4,2,243,3,677,2024-01-26 00:00:00.000,1354
4,1,243,1,677,2024-01-27 00:00:00.000,677
4,2,244,6,745,2024-01-27 00:00:00.000,1490
4,2,244,4,745,2024-01-27 00:00:00.000,1490
4,2,244,2,745,2024-01-28 00:00:00.000,1490
4,2,245,1,727,2024-01-28 00:00:00.000,727
4,1,246,14,737,2024-01-28 00:00:00.000,737
4,1,246,13,737,2024-01-28 00:00:00.000,737
4,2,246,12,737,2024-01-28 00:00:00.000,1474
4,2,246,10,737,2024-01-30 00:00:00.000,1474
4,2,246,8,737,2024-01-30 00:00:00.000,1474
4,1,246,6,737,2024-01-30 00:00:00.000,737
4,1,246,5,737,2024-01-30 00:00:00.000,737
4,1,246,4,737,2024-01-31 00:00:00.000,737
4,1,246,3,737,2024-01-31 00:00:00.000,737
4,2,246,2,737,2024-01-31 00:00:00.000,1474
4,13,247,5,680,2024-01-31 00:00:00.000,3400
4,8,248,15,704,2024-01-31 00:00:00.000,5632
4,2,248,7,704,2024-02-01 00:00:00.000,1408
4,2,248,5,704,2024-02-02 00:00:00.000,1408
4,1,248,3,704,2024-02-02 00:00:00.000,704
4,11,248,2,704,2024-02-02 00:00:00.000,1408
4,9,249,5,715,2024-02-02 00:00:00.000,3575
4,4,250,13,726,2024-02-02 00:00:00.000,2904
4,1,250,9,726,2024-02-03 00:00:00.000,726
4,1,250,8,726,2024-02-03 00:00:00.000,726
4,-2,250,7,726,2024-02-04 00:00:00.000,0
4,2,250,9,726,2024-02-05 00:00:00.000,1452
4,4,250,7,726,2024-02-06 00:00:00.000,2904
4,3,250,3,726,2024-02-06 00:00:00.000,2178
4,1,251,14,676,2024-02-06 00:00:00.000,676
4,1,251,13,676,2024-02-06 00:00:00.000,676
4,2,251,12,676,2024-02-07 00:00:00.000,1352
4,2,251,10,676,2024-02-07 00:00:00.000,1352
4,2,251,8,676,2024-02-08 00:00:00.000,1352
4,1,251,6,676,2024-02-08 00:00:00.000,676
4,3,251,5,676,2024-02-08 00:00:00.000,2028
4,2,251,2,676,2024-02-09 00:00:00.000,1352
4,1,252,15,658,2024-02-09 00:00:00.000,658
4,9,252,14,658,2024-02-09 00:00:00.000,5922
4,2,252,5,658,2024-02-10 00:00:00.000,1316
4,2,252,3,658,2024-02-10 00:00:00.000,1316
4,1,252,1,658,2024-02-11 00:00:00.000,658
4,12,253,9,749,2024-02-12 00:00:00.000,6741
4,3,254,2,750,2024-02-12 00:00:00.000,1500
4,1,255,12,739,2024-02-12 00:00:00.000,739
4,-1,255,11,739,2024-02-12 00:00:00.000,0
4,8,255,12,739,2024-02-13 00:00:00.000,5912
4,-5,255,4,739,2024-02-13 00:00:00.000,0
4,1,255,9,739,2024-02-13 00:00:00.000,739
4,2,255,8,739,2024-02-14 00:00:00.000,1478
4,2,255,6,739,2024-02-14 00:00:00.000,1478
4,1,255,4,739,2024-02-15 00:00:00.000,739
4,1,255,3,739,2024-02-15 00:00:00.000,739
4,11,255,2,739,2024-02-15 00:00:00.000,1478
4,9,256,15,751,2024-02-15 00:00:00.000,6759
4,3,256,6,751,2024-02-16 00:00:00.000,2253
4,1,256,3,751,2024-02-20 00:00:00.000,751
4,1,256,2,751,2024-02-20 00:00:00.000,751
4,1,256,1,751,2024-02-21 00:00:00.000,751
4,2,257,3,660,2024-02-22 00:00:00.000,1320
4,1,257,1,660,2024-02-22 00:00:00.000,660
4,1,258,12,690,2024-02-22 00:00:00.000,690
4,1,258,11,690,2024-02-22 00:00:00.000,690
4,2,258,10,690,2024-02-23 00:00:00.000,1380
4,1,258,8,690,2024-02-24 00:00:00.000,690
4,1,258,7,690,2024-02-25 00:00:00.000,690
4,1,258,6,690,2024-02-25 00:00:00.000,690
4,2,258,5,690,2024-02-25 00:00:00.000,1380
4,-10,258,3,690,2024-02-25 00:00:00.000,0
4,1,258,13,690,2024-02-26 00:00:00.000,690
4,2,258,12,690,2024-02-26 00:00:00.000,1380
4,1,258,10,690,2024-02-27 00:00:00.000,690
4,1,258,9,690,2024-02-27 00:00:00.000,690
4,1,258,8,690,2024-02-28 00:00:00.000,690
4,4,258,7,690,2024-03-01 00:00:00.000,2760
4,11,258,3,690,2024-03-01 00:00:00.000,2070
4,8,259,17,723,2024-03-01 00:00:00.000,5784
4,3,259,9,723,2024-03-01 00:00:00.000,2169
4,10,259,6,723,2024-03-01 00:00:00.000,4338
4,4,260,2,661,2024-03-01 00:00:00.000,1322
4,2,261,5,706,2024-03-01 00:00:00.000,1412
4,13,261,3,706,2024-03-01 00:00:00.000,2118
4,10,262,6,731,2024-03-01 00:00:00.000,4386
4,4,263,3,689,2024-03-01 00:00:00.000,2067
4,1,264,11,704,2024-03-01 00:00:00.000,704
4,-1,264,10,704,2024-03-03 00:00:00.000,0
4,1,264,11,704,2024-03-04 00:00:00.000,704
4,3,264,10,704,2024-03-04 00:00:00.000,2112
4,15,264,7,704,2024-03-04 00:00:00.000,4928
4,8,265,7,670,2024-03-04 00:00:00.000,4690
4,1,266,1,718,2024-03-04 00:00:00.000,718
4,2,267,8,754,2024-03-04 00:00:00.000,1508
4,1,267,6,754,2024-03-04 00:00:00.000,754
4,1,267,5,754,2024-03-06 00:00:00.000,754
4,3,267,4,754,2024-03-07 00:00:00.000,2262
4,5,267,1,754,2024-03-07 00:00:00.000,754
4,4,268,4,735,2024-03-07 00:00:00.000,2940
4,2,269,7,734,2024-03-07 00:00:00.000,1468
4,1,269,5,734,2024-03-07 00:00:00.000,734
4,-2,269,4,734,2024-03-07 00:00:00.000,0
4,1,269,6,734,2024-03-09 00:00:00.000,734
4,2,269,5,734,2024-03-11 00:00:00.000,1468
4,14,269,3,734,2024-03-11 00:00:00.000,2202
4,11,270,17,738,2024-03-11 00:00:00.000,8118
4,1,270,6,738,2024-03-13 00:00:00.000,738
4,-1,270,5,738,2024-03-13 00:00:00.000,0
4,2,270,6,738,2024-03-14 00:00:00.000,1476
4,2,270,4,738,2024-03-14 00:00:00.000,1476
4,-1,270,2,738,2024-03-14 00:00:00.000,0
4,1,270,3,738,2024-03-15 00:00:00.000,738
4,1,270,2,738,2024-03-15 00:00:00.000,738
4,1,270,1,738,2024-03-16 00:00:00.000,738
4,1,271,3,707,2024-03-16 00:00:00.000,707
4,7,271,2,707,2024-03-17 00:00:00.000,1414
4,5,272,6,748,2024-03-17 00:00:00.000,3740
4,1,272,1,748,2024-03-17 00:00:00.000,748
4,-1,273,7,670,2024-03-17 00:00:00.000,0
4,1,273,8,670,2024-03-18 00:00:00.000,670
4,3,273,7,670,2024-03-18 00:00:00.000,2010
4,1,273,4,670,2024-03-18 00:00:00.000,670
4,1,273,3,670,2024-03-18 00:00:00.000,670
4,-1,273,2,670,2024-03-19 00:00:00.000,0
4,12,273,3,670,2024-03-20 00:00:00.000,2010
4,9,274,13,720,2024-03-20 00:00:00.000,6480
4,1,274,4,720,2024-03-20 00:00:00.000,720
4,15,274,3,720,2024-03-20 00:00:00.000,2160
4,12,275,12,729,2024-03-20 00:00:00.000,8748
4,3,276,17,735,2024-03-21 00:00:00.000,2205
4,1,276,14,735,2024-03-21 00:00:00.000,735
4,11,276,13,735,2024-03-21 00:00:00.000,8085
4,1,276,2,735,2024-03-21 00:00:00.000,735
4,-1,276,1,735,2024-03-22 00:00:00.000,0
4,-3,276,2,735,2024-03-22 00:00:00.000,0
4,3,276,5,735,2024-03-22 00:00:00.000,2205
4,1,276,2,735,2024-03-23 00:00:00.000,735
4,2,276,1,735,2024-03-23 00:00:00.000,735
4,1,277,6,748,2024-03-23 00:00:00.000,748
4,1,277,5,748,2024-03-23 00:00:00.000,748
4,2,277,4,748,2024-03-23 00:00:00.000,1496
4,2,277,2,748,2024-03-24 00:00:00.000,1496
4,3,278,1,718,2024-03-24 00:00:00.000,718
4,2,279,6,715,2024-03-24 00:00:00.000,1430
4,1,279,4,715,2024-03-24 00:00:00.000,715
4,2,279,3,715,2024-03-25 00:00:00.000,1430
4,1,279,1,715,2024-03-25 00:00:00.000,715
4,1,280,16,736,2024-03-25 00:00:00.000,736
4,1,280,15,736,2024-03-27 00:00:00.000,736
4,2,280,14,736,2024-03-27 00:00:00.000,1472
4,1,280,12,736,2024-03-27 00:00:00.000,736
4,1,280,11,736,2024-03-28 00:00:00.000,736
4,12,280,10,736,2024-03-28 00:00:00.000,7360
4,2,281,12,670,2024-03-28 00:00:00.000,1340
4,2,281,10,670,2024-03-28 00:00:00.000,1340
4,12,281,8,670,2024-03-28 00:00:00.000,5360
4,4,282,12,754,2024-03-28 00:00:00.000,3016
4,2,282,8,754,2024-03-29 00:00:00.000,1508
4,3,282,6,754,2024-03-30 00:00:00.000,2262
4,1,282,3,754,2024-03-30 00:00:00.000,754
4,15,282,2,754,2024-03-30 00:00:00.000,1508
4,13,283,12,740,2024-03-30 00:00:00.000,8880
4,1,284,7,749,2024-03-30 00:00:00.000,749
4,-2,284,6,749,2024-03-31 00:00:00.000,0
4,1,284,8,749,2024-03-31 00:00:00.000,749
4,2,284,7,749,2024-04-01 00:00:00.000,1498
4,2,284,5,749,2024-04-01 00:00:00.000,1498
4,1,284,3,749,2024-04-01 00:00:00.000,749
4,1,284,2,749,2024-04-01 00:00:00.000,749
4,2,284,1,749,2024-04-02 00:00:00.000,749
4,1,285,5,675,2024-04-02 00:00:00.000,675
4,1,285,4,675,2024-04-02 00:00:00.000,675
4,13,285,3,675,2024-04-03 00:00:00.000,2025
4,10,286,15,680,2024-04-03 00:00:00.000,6800
4,7,286,5,680,2024-04-03 00:00:00.000,3400
4,2,287,20,677,2024-04-03 00:00:00.000,1354
4,1,287,18,677,2024-04-04 00:00:00.000,677
4,-3,287,17,677,2024-04-04 00:00:00.000,0
4,4,287,20,677,2024-04-05 00:00:00.000,2708
4,1,287,16,677,2024-04-05 00:00:00.000,677
4,-1,287,15,677,2024-04-06 00:00:00.000,0
4,2,287,16,677,2024-04-06 00:00:00.000,1354
4,2,287,14,677,2024-04-07 00:00:00.000,1354
4,3,287,12,677,2024-04-07 00:00:00.000,2031
4,3,287,9,677,2024-04-08 00:00:00.000,2031
4,2,287,6,677,2024-04-08 00:00:00.000,1354
4,2,287,4,677,2024-04-08 00:00:00.000,1354
4,1,287,2,677,2024-04-09 00:00:00.000,677
4,12,287,1,677,2024-04-09 00:00:00.000,677
4,11,288,17,718,2024-04-09 00:00:00.000,7898
4,2,288,6,718,2024-04-09 00:00:00.000,1436
4,2,288,4,718,2024-04-11 00:00:00.000,1436
4,2,288,2,718,2024-04-11 00:00:00.000,1436
4,1,289,6,658,2024-04-11 00:00:00.000,658
4,1,289,5,658,2024-04-11 00:00:00.000,658
4,2,289,4,658,2024-04-11 00:00:00.000,1316
4,3,289,2,658,2024-04-11 00:00:00.000,1316
4,1,290,12,743,2024-04-11 00:00:00.000,743
4,2,290,11,743,2024-04-12 00:00:00.000,1486
4,1,290,9,743,2024-04-13 00:00:00.000,743
4,1,290,8,743,2024-04-13 00:00:00.000,743
4,14,290,7,743,2024-04-13 00:00:00.000,5201
4,7,291,8,736,2024-04-13 00:00:00.000,5152
4,2,291,1,736,2024-04-13 00:00:00.000,736
4,1,292,8,671,2024-04-13 00:00:00.000,671
4,2,292,7,671,2024-04-14 00:00:00.000,1342
4,-1,292,5,671,2024-04-15 00:00:00.000,0
4,1,292,6,671,2024-04-15 00:00:00.000,671
4,1,292,5,671,2024-04-15 00:00:00.000,671
4,1,292,4,671,2024-04-16 00:00:00.000,671
4,1,292,3,671,2024-04-16 00:00:00.000,671
4,1,292,2,671,2024-04-16 00:00:00.000,671
4,12,292,1,671,2024-04-17 00:00:00.000,671
4,11,293,14,700,2024-04-17 00:00:00.000,7700
4,13,293,3,700,2024-04-18 00:00:00.000,2100
4,10,294,17,693,2024-04-18 00:00:00.000,6930
4,2,294,7,693,2024-04-18 00:00:00.000,1386
4,13,294,5,693,2024-04-18 00:00:00.000,3465
4,8,295,2,705,2024-04-18 00:00:00.000,1410
4,6,296,3,748,2024-04-18 00:00:00.000,2244
4,3,297,18,755,2024-04-18 00:00:00.000,2265
4,1,297,15,755,2024-04-18 00:00:00.000,755
4,1,297,14,755,2024-04-18 00:00:00.000,755
4,-6,297,13,755,2024-04-18 00:00:00.000,0
4,5,297,19,755,2024-04-19 00:00:00.000,3775
4,-2,297,14,755,2024-04-19 00:00:00.000,0
4,1,297,16,755,2024-04-20 00:00:00.000,755
4,1,297,15,755,2024-04-21 00:00:00.000,755
4,3,297,14,755,2024-04-22 00:00:00.000,2265
4,1,297,11,755,2024-04-22 00:00:00.000,755
4,3,297,10,755,2024-04-22 00:00:00.000,2265
4,2,297,7,755,2024-04-22 00:00:00.000,1510
4,1,297,5,755,2024-04-23 00:00:00.000,755
4,2,297,4,755,2024-04-24 00:00:00.000,1510
4,3,297,2,755,2024-04-24 00:00:00.000,1510
4,1,298,2,709,2024-04-24 00:00:00.000,709
4,2,298,1,709,2024-04-24 00:00:00.000,709
4,1,299,13,718,2024-04-24 00:00:00.000,718
4,1,299,12,718,2024-04-25 00:00:00.000,718
4,1,299,11,718,2024-04-25 00:00:00.000,718
4,1,299,10,718,2024-04-26 00:00:00.000,718
4,3,299,9,718,2024-04-26 00:00:00.000,2154
4,3,299,6,718,2024-04-26 00:00:00.000,2154
4,2,299,3,718,2024-04-26 00:00:00.000,1436
4,1,299,1,718,2024-04-27 00:00:00.000,718
4,8,300,4,734,2024-04-27 00:00:00.000,2936
4,4,301,6,741,2024-04-27 00:00:00.000,2964
4,-2,301,2,741,2024-04-27 00:00:00.000,0
4,3,301,4,741,2024-04-28 00:00:00.000,2223
4,2,301,1,741,2024-04-28 00:00:00.000,741
4,1,302,7,696,2024-04-28 00:00:00.000,696
4,1,302,6,696,2024-04-29 00:00:00.000,696
4,2,302,5,696,2024-04-30 00:00:00.000,1392
4,7,302,3,696,2024-04-30 00:00:00.000,2088
4,4,303,4,659,2024-04-30 00:00:00.000,2636
4,2,304,4,673,2024-05-01 00:00:00.000,1346
4,1,304,2,673,2024-05-01 00:00:00.000,673
4,-1,304,1,673,2024-05-04 00:00:00.000,0
4,2,304,2,673,2024-05-05 00:00:00.000,1346
4,3,305,4,693,2024-05-05 00:00:00.000,2079
4,3,305,1,693,2024-05-05 00:00:00.000,693
4,2,306,18,680,2024-05-05 00:00:00.000,1360
4,1,306,16,680,2024-05-05 00:00:00.000,680
4,1,306,15,680,2024-05-05 00:00:00.000,680
4,1,306,14,680,2024-05-05 00:00:00.000,680
4,1,306,13,680,2024-05-06 00:00:00.000,680
4,1,306,12,680,2024-05-06 00:00:00.000,680
4,14,306,11,680,2024-05-06 00:00:00.000,7480
4,3,307,18,725,2024-05-06 00:00:00.000,2175
4,-1,307,15,725,2024-05-06 00:00:00.000,0
4,10,307,16,725,2024-05-07 00:00:00.000,7250
4,1,307,6,725,2024-05-07 00:00:00.000,725
4,-1,307,5,725,2024-05-08 00:00:00.000,0
4,-2,307,6,725,2024-05-08 00:00:00.000,0
4,9,307,8,725,2024-05-08 00:00:00.000,5800
4,1,308,6,728,2024-05-08 00:00:00.000,728
4,2,308,5,728,2024-05-09 00:00:00.000,1456
4,1,308,3,728,2024-05-09 00:00:00.000,728
4,-1,308,2,728,2024-05-09 00:00:00.000,0
4,1,308,3,728,2024-05-09 00:00:00.000,728
4,-1,308,2,728,2024-05-09 00:00:00.000,0
4,2,308,3,728,2024-05-09 00:00:00.000,1456
4,1,308,1,728,2024-05-11 00:00:00.000,728
4,1,309,16,724,2024-05-12 00:00:00.000,724
4,3,309,15,724,2024-05-12 00:00:00.000,2172
4,2,309,12,724,2024-05-12 00:00:00.000,1448
4,14,309,10,724,2024-05-14 00:00:00.000,7240
4,4,310,14,750,2024-05-14 00:00:00.000,3000
4,1,310,10,750,2024-05-14 00:00:00.000,750
4,1,310,9,750,2024-05-15 00:00:00.000,750
4,1,310,8,750,2024-05-16 00:00:00.000,750
4,1,310,7,750,2024-05-17 00:00:00.000,750
4,1,310,6,750,2024-05-18 00:00:00.000,750
4,1,310,5,750,2024-05-18 00:00:00.000,750
4,1,310,4,750,2024-05-20 00:00:00.000,750
4,15,310,3,750,2024-05-21 00:00:00.000,2250
4,12,311,9,711,2024-05-21 00:00:00.000,6399
4,3,312,9,736,2024-05-21 00:00:00.000,2208
4,1,312,6,736,2024-05-21 00:00:00.000,736
4,1,312,5,736,2024-05-21 00:00:00.000,736
4,1,312,4,736,2024-05-22 00:00:00.000,736
4,1,312,3,736,2024-05-23 00:00:00.000,736
4,14,312,2,736,2024-05-23 00:00:00.000,1472
4,12,313,16,678,2024-05-23 00:00:00.000,8136
4,1,313,4,678,2024-05-23 00:00:00.000,678
4,1,313,3,678,2024-05-24 00:00:00.000,678
4,-3,313,2,678,2024-05-24 00:00:00.000,0
4,2,313,5,678,2024-05-24 00:00:00.000,1356
4,2,313,3,678,2024-05-24 00:00:00.000,1356
4,1,313,1,678,2024-05-25 00:00:00.000,678
4,6,314,15,733,2024-05-26 00:00:00.000,4398
4,1,314,9,733,2024-05-26 00:00:00.000,733
4,-1,314,8,733,2024-05-27 00:00:00.000,0
4,2,314,9,733,2024-05-27 00:00:00.000,1466
4,7,314,7,733,2024-05-28 00:00:00.000,5131
4,5,315,5,672,2024-05-28 00:00:00.000,3360
4,1,316,7,756,2024-05-29 00:00:00.000,756
4,2,316,6,756,2024-05-29 00:00:00.000,1512
4,2,316,4,756,2024-05-29 00:00:00.000,1512
4,1,316,2,756,2024-05-30 00:00:00.000,756
4,1,316,1,756,2024-05-31 00:00:00.000,756
4,5,317,5,672,2024-05-31 00:00:00.000,3360
4,3,318,3,750,2024-06-01 00:00:00.000,2250
5,1,319,17,3825,2024-01-01 00:00:00.000,3825
5,1,319,16,3825,2024-01-01 00:00:00.000,3825
5,1,319,15,3825,2024-01-01 00:00:00.000,3825
5,1,319,14,3825,2024-01-01 00:00:00.000,3825
5,2,319,13,3825,2024-01-02 00:00:00.000,7650
5,3,319,11,3825,2024-01-02 00:00:00.000,11475
5,1,319,8,3825,2024-01-02 00:00:00.000,3825
5,2,319,7,3825,2024-01-03 00:00:00.000,7650
5,1,319,5,3825,2024-01-03 00:00:00.000,3825
